chapter_id, name, description, lat, lon, city, state, country, urlname, member_count, founded_date, last_event, past_events, topics
7588252," ""Geneva MongoDB User Group"""," ""<p>This group is a place for developers to learn more about MongoDB: the open-source. document-oriented technology that is reshaping the market due to the popularity of its agile and scalable approach among developers and IT professionals. MongoDB is the leading NoSQL database. and many of the key committers often travel to Europe. So if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our friendly meetings.</p>""",0.80651665,0.10716321," ""GenÌ¬ve""", ," ""Switzerland""", Geneva-MongoDB-User-Group,166," ""2013-03-12T15:40:10-04:00[US/Eastern]"""," ""2015-02-17T12:30:00-05:00[US/Eastern]""",13," ""Open Source. Cloud Computing. Hadoop. Big Data. Database Development. High Scalability Computing. MapReduce. Data Analytics. PaaS (Platform as a Service). JSON. NoSQL. High Performance Computing. MongoDB"""
7708972," ""MongoDB Dominican Republic"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB.</p>""",0.32253683,-1.2201598," ""Santo Domingo""", ," ""Dominican Republic""", Santo-Domingo-MongoDB-User-Group,221," ""2013-03-20T14:43:42-04:00[US/Eastern]"""," ""2016-06-14T19:00:00-04:00[US/Eastern]""",19," ""Open Source. JavaScript. Cloud Computing. Hadoop. Database Development. SaaS (Software as a Service). JSON. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
7793292," ""Frankfurt Rhein-Main MongoDB User Group"""," ""<p>This group is a place for developers to learn more about the open source. document database MongoDB. MongoDB is the open-source. document-oriented technology that is reshaping the market due to the popularity of its agile and scalable approach among developers and IT professionals. So if you are facing challenges with MySQL. Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.874759,0.15149458," ""Frankfurt""", ," ""Germany""", Frankfurt-Rhine-Main-MongoDB-User-Group,66," ""2013-03-26T12:49:18-04:00[US/Eastern]"""," ""2016-03-08T02:30:00-05:00[US/Eastern]""",3," ""Open Source. JavaScript. Cloud Computing. Big Data. JSON. Computer programming. NoSQL. MongoDB"""
7808952," ""Manchester MongoDB User Group"""," ""<p>We're a community lead user group in the heard of Manchester. helping. aiding and teaching the leading NoSQL Database. MongoDB!</p>""",0.93357664,-0.039095376," ""Manchester""", ," ""United Kingdom""", Manchester-MongoDB-User-Group,123," ""2013-03-27T14:24:52-04:00[US/Eastern]"""," ""2016-05-21T10:30:00-04:00[US/Eastern]""",3," ""Open Source. Cloud Computing. Hadoop. Big Data. Database Development. MapReduce. Data Analytics. Data Visualization. JSON. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
8313322," ""Krasnodar MongoDB User Group"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.78609633,0.6799803," ""Krasnodar""", ," ""Russia""", Krasnodar-MongoDB-User-Group,44," ""2013-05-02T02:58:45-04:00[US/Eastern]"""," ""2013-10-10T11:00:00-04:00[US/Eastern]""",4," ""PHP. Open Source. Web Design. Ruby. Python. Software Development. New Technology. Web Development. Computer programming. NoSQL. HTML5. MongoDB"""
8470262," ""Coimbra MongoDB User Group"""," ""<p>O objetivo desse grupo Ì© reunir usuÌÁrios. desenvolvedores. interessados e curiosos para discutir implementaÌ_Ìµes. tÌ©cnicas. receitas de bolo eåÊ<em>cases</em> de MongoDB.</p> <p>Se vocÌ» utiliza. pensa em utilizar ou apenas tem curiosidade sobre MongoDB (e NoSQL em geral). junte-se ao Meetup.</p> <p>Sobre o MongoDB:</p> <p><strong>MongoDB</strong> (do 'hu<em>mongo</em>us') Ì© uma aplicaÌ_Ì£o de cÌ_digo aberto. de alta performance. sem esquemas. orientado ÌÊ documentos. Foi escrito na linguagem de programaÌ_Ì£o C++.åÊO banco de dados orientado ÌÊ documentos. sendo formado por um conjunto de documentos JSON. Muitas aplicaÌ_Ìµes podem. dessa forma. modelar informaÌ_Ìµes de um modo muito mais natural. pois os dados podem ser aninhadosåÊem complexas hierarquias e continuar a ser indexÌÁveisåÊe fÌÁceis de buscar.</p> <p>O desenvolvimento do MongoDB comeÌ_ou em outubro de 2007 pela 10gen. A primeira versÌ£o pÌ_blica foi lanÌ_ada em fevereiro de 2009. (fonte: Wikipedia)</p>""",0.7019715,-0.14713126," ""Coimbra""", ," ""Portugal""", Coimbra-MongoDB-User-Group,43," ""2013-05-13T15:34:14-04:00[US/Eastern]"""," ""2013-07-19T13:00:00-04:00[US/Eastern]""",1," ""Java. Open Source. Software Development. JavaScript. Cloud Computing. Big Data. JSON. Computer programming. NoSQL. The Cloud. nodeJS. MongoDB. Using MongoDB in the cloud. web application development. Python Web Development"""
8491602," ""Copenhagen MongoDB User Group"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database so if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions. We're excited to have you join us for a presentation on MongoDB.</p>""",0.9717993,0.21938789," ""Copenhagen""", ," ""Denmark""", Copenhagen-MongoDB-User-Group,210," ""2013-05-14T22:35:02-04:00[US/Eastern]"""," ""2015-01-21T12:30:00-05:00[US/Eastern]""",7," ""Open Source. Python. Oracle. JavaScript. Django. JQuery. Big Data. JSON. Computer programming. JavaScript Libraries. NoSQL. HTML5. nodeJS. MongoDB. Using MongoDB in the cloud"""
9166192," ""MongoDB PerÌ_"""," ""<p>Ìäste es el Meetup Group para la comunidad de usuarios de MongoDB en el PerÌ_.</p> <p>MongoDB. nombre que proviene de 'humongous' ('descomunal' en inglÌ©s). AquÌ_ se abordarÌÁ casi todo relacionado con el banco de datos NoSQL MongoDB: instalaciÌ_n. exploraciÌ_n. desarrollo. mantenimiento. etc.</p> <p>Podemos encontrarnos en los siguientes sitios:</p> <ul> <li><a href='https://bit.ly/mongodbperu'>https://bit.ly/mongodbperu</a> (Lista de correos)</li> <li><a href='https://facebook.com/mongodbperu'>https://facebook.com/mongodbperu</a></li> <li><a href='https://twitter.com/mongodbperu'>https://twitter.com/mongodbperu</a></li> <li><a href='https://plus.google.com/communities/111761925906849299746'>https://plus.google.com/communities/111761925906849299746</a></li> </ul>""",-0.21066123,-1.3447763," ""Lima""", ," ""Peru""", mongodbperu,856," ""2013-07-01T09:28:24-04:00[US/Eastern]"""," ""2014-06-08T21:00:00-04:00[US/Eastern]""",18," ""Open Source. Python. JavaScript. Web Technology. Big Data. Database Development. JSON. Computer programming. NoSQL. HTML5. nodeJS. MongoDB. Using MongoDB in the cloud. Python Web Development"""
10008542," ""MongoDB Budapest"""," ""<p><span>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</span></p>""",0.8292059,0.33300883," ""Budapest""", ," ""Hungary""", MongoDB-Budapest,273," ""2013-08-28T12:00:17-04:00[US/Eastern]"""," ""2016-03-17T13:00:00-04:00[US/Eastern]""",4," ""PHP. Open Source. Ruby. Python. Software Development. New Technology. Internet Professionals. Big Data. Database Development. JSON. Computer programming. NoSQL. nodeJS. MongoDB"""
10269822," ""MongoDB Prague"""," ""<p><span>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</span></p>""",0.8740609,0.25185102," ""Prague""", ," ""Czech Republic""", MongoDB-Prague,110," ""2013-09-15T07:52:42-04:00[US/Eastern]"""," ""2014-03-17T13:30:00-04:00[US/Eastern]""",1," ""JavaScript. Web Development. Database Development. Czech Groups. JSON. Computer programming. NoSQL. Rest. nodeJS. Technology Startups. Prague. MongoDB. Using MongoDB in the cloud. BSON"""
10284342," ""MongoDB Rennes"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database so if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions. We're excited to have you join us for a presentation on MongoDB.</p>""",0.83967793,-0.02932153," ""Rennes""", ," ""France""", MongoDB-Rennes,143," ""2013-09-16T07:17:36-04:00[US/Eastern]""", ,0," ""Open Source. Software Development. Web Development. Programming Languages. Database Development. Functional Programming. Computer programming. NoSQL. MongoDB. Using MongoDB in the cloud"""
10347882," ""MongoDB Milan"""," ""<p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.79342663,0.16039576," ""Milano"""," ""MI"""," ""Italy""", MongoDB-Milan,581," ""2013-09-20T05:25:41-04:00[US/Eastern]"""," ""2015-12-22T13:00:00-05:00[US/Eastern]""",12," ""JavaScript. Cloud Computing. Database Development. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud. Graph Databases"""
10348562," ""MongoDB Edinburgh"""," ""<p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.9765117,-0.055850536," ""Edinburgh""", ," ""United Kingdom""", MongoDB-Edinburgh,99," ""2013-09-20T07:08:20-04:00[US/Eastern]"""," ""2014-03-26T15:00:00-04:00[US/Eastern]""",2," ""Open Source. JavaScript. Cloud Computing. Big Data. Database Development. High Scalability Computing. JSON. NoSQL. The Cloud. nodeJS. MongoDB. Using MongoDB in the cloud. Graph Databases"""
10348822," ""MongoDB Istanbul"""," ""<p>This group is a place for developers in and around Madrid to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database and many of the key committers are based right here in Europe. So if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our sessions.</p>""",0.7157595,0.5054473," ""Istanbul""", ," ""Turkey""", MongoDB-Istanbul,174," ""2013-09-20T07:39:27-04:00[US/Eastern]"""," ""2014-05-13T12:00:00-04:00[US/Eastern]""",1," ""Open Source. JavaScript. Cloud Computing. Big Data. Database Development. High Scalability Computing. PaaS (Platform as a Service). JSON. NoSQL. The Cloud. nodeJS. MongoDB. Using MongoDB in the cloud. Graph Databases"""
10420212," ""MongoDB Vienna"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database and many of the key committers often travel to London. So if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.8415978,0.28571042," ""Vienna""", ," ""Austria""", MongoDB-Vienna,310," ""2013-09-25T03:59:35-04:00[US/Eastern]"""," ""2016-05-30T13:00:00-04:00[US/Eastern]""",9," ""Open Source. JavaScript. Cloud Computing. Big Data. Database Development. High Scalability Computing. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud. Graph Databases"""
10507172," ""Butwal MongoDB User Group"""," ""<p>Welcome to the MongoDB User Group in Butwal. We get together once a month to learn more about MongoDB. network and gain expertise in technologies. We look forward to having you join us!</p>""",0.48363072,1.4564772," ""Butwal""", ," ""Nepal""", Butwal-MongoDB-User-Group,48," ""2013-10-01T12:28:14-04:00[US/Eastern]"""," ""2013-11-07T23:15:00-05:00[US/Eastern]""",2," ""Linux. Open Source. Python. JavaScript. Cloud Computing. Hadoop. Big Data. Amazon Web Services. Computer programming. NoSQL. HTML5. nodeJS. MongoDB. Using MongoDB in the cloud. Python Web Development"""
10827622," ""Detroit MongoDB User Group"""," ""<p>This group is a place for developers to learn more about the non-relational. open source. document-oriented database MongoDB. MongoDB is the leading NoSQL database and many people are interested in learning more about it. So if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable. and fun alternative. please join us at one of our monthly sessions.</p>""",0.7389724,-1.4508922," ""Detroit"""," ""MI"""," ""USA""", Detroit-MongoDB-User-Group,229," ""2013-10-24T13:38:11-04:00[US/Eastern]"""," ""2016-04-09T11:00:00-04:00[US/Eastern]""",4," ""PHP. Open Source. Software Development. JavaScript. New Technology. Web Technology. Cloud Computing. Web Development. Hadoop. Big Data. High Scalability Computing. Data Analytics. Computer programming. nodeJS. MongoDB"""
10840972," ""Houston MongoDB User Group (MUG)"""," ""<p>This group is a place for developers to learn more about the open source. JSON-based document database MongoDB. MongoDB is the leading NoSQL database. So if you are facing challenges with MySQL. Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions. We typically meet on the third Tuesday of the month. have some pizza and network. and enjoy a presentation on MongoDB.</p>""",0.51923543,-1.6641715," ""Houston"""," ""TX"""," ""USA""", Houston-MongoDB-User-Group-MUG,207," ""2013-10-25T14:57:41-04:00[US/Eastern]"""," ""2016-07-02T10:30:00-04:00[US/Eastern]""",8," ""PHP. Open Source. Python. Software Development. JavaScript. New Technology. Cloud Computing. Hadoop. Big Data. Data Analytics. Computer programming. NoSQL. MongoDB"""
10905532," ""Columbus MongoDB Meetup Group"""," ""<p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.6976081,-1.4486233," ""Columbus"""," ""OH"""," ""USA""", Columbus-MongoDB-Meetup-Group,59," ""2013-10-30T13:32:10-04:00[US/Eastern]""", ,0," ""Open Source. Software Development. None. New Technology. Web Development. Computer programming. MongoDB"""
10905802," ""Minneapolis Mongo DB User Group"""," ""<p>This group is a place for developers to learn more about the open source. JSON-based document database MongoDB. MongoDB is the leading NoSQL database and many of in Minneapolis are trying to learn more about it. So if you are facing challenges with MySQL. Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.78365284,-1.6282177," ""Minneapolis"""," ""MN"""," ""USA""", Minneapolis-Mongo-DB-User-Group,400," ""2013-10-30T13:44:51-04:00[US/Eastern]"""," ""2016-03-29T18:30:00-04:00[US/Eastern]""",5," ""Open Source. Software Development. None. New Technology. Web Development. Computer programming. MongoDB"""
11273322," ""MÌÁlaga MongoDB User Group"""," ""<p>The purpose of the group is for users and people interested in using MongoDB to be able to meet up with like-minded people. Anything around MongoDB goes. even including using MongoDB other NoSQL solutions. Usually the meeting will have at least one presentation.</p>""",0.64088494,-0.07714356," ""MÌÁlaga""", ," ""Spain""", Malaga-MongoDB-User-Group,60," ""2013-11-28T07:18:47-05:00[US/Eastern]"""," ""2016-02-25T13:30:00-05:00[US/Eastern]""",1," ""Linux. Open Source. Software Development. JavaScript. New Technology. Cloud Computing. Web Development. Hadoop. Big Data. High Scalability Computing. Computer programming. NoSQL. MongoDB. Using MongoDB in the cloud"""
11288542," ""Bergen NoSQL User Group"""," ""<p><span>Bergen NoSQL User Group is a place for developers to learn more and share their experiences about all the new and shiny NoSQL databases. </span><span>We discuss databases such as&nbsp;</span><b>MongoDB </b><span>and </span><b>CouchDB&nbsp;</b><span>document stores;&nbsp;</span><b>Neo4J</b><span> and </span><b>Giraph</b><span>&nbsp;graph stores;&nbsp;</span><b>Riak</b><span>. </span><b>Berkeley DB</b><span> and </span><b>Redis</b><span> key-value stores. and&nbsp;</span><b>Cassandra</b><span> and </span><b>HBase</b><span>&nbsp;wide-column stores; and many many more!</span><br></p> <p>If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our meetups.</p>""",1.0538298,0.09320059," ""Bergen""", ," ""Norway""", Bergen-NoSQL,30," ""2013-11-30T04:35:15-05:00[US/Eastern]"""," ""2015-12-15T13:00:00-05:00[US/Eastern]""",1," ""Open Source. Software Development. JavaScript. New Technology. Cloud Computing. Web Development. Hadoop. Big Data. High Scalability Computing. Computer programming. NoSQL. HTML5. nodeJS. MongoDB. Using MongoDB in the cloud"""
11353872," ""Little Rock MongoDB User Group"""," ""<p>This group is a place for developers to learn more about the open source. JSON-based document database MongoDB. MongoDB is the leading NoSQL database and more people are adopting MongoDB everyday. So if you are facing challenges with MySQL. Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our user group meetups. Our meetups typically consist of some pizza. networking and a presentation on MongoDB.</p>""",0.60650194,-1.6105899," ""Little Rock"""," ""AR"""," ""USA""", Little-Rock-MongoDB-User-Group,123," ""2013-12-05T12:37:03-05:00[US/Eastern]"""," ""2016-01-28T18:30:00-05:00[US/Eastern]""",19," ""Java. PHP. Open Source. Python. Software Development. New Technology. Cloud Computing. Programming Languages. Big Data. Database Development. Data Analytics. JSON. Computer programming. NoSQL. MongoDB"""
11398382," ""Mumbai MongoDB User Group"""," ""<p>This group is a place for developers. data analysts and BI experts to learn more about the non-relational. open source. document-oriented database MongoDB. which is the leading so-called 'NoSQL' solution. So if you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly (or so) sessions.</p> <p> <br> Our goal is simply to share and exchange know-how. connect and have fun - online and offline. I'm sure there are a lot of people out there who share the same interests. so here's our chance to come together.</p>""",0.3309144,1.2709488," ""Mumbai""", ," ""India""", Mumbai-MongoDB-User-Group,537," ""2013-12-09T13:58:36-05:00[US/Eastern]"""," ""2016-04-21T11:30:00-04:00[US/Eastern]""",10," ""Open Source. JavaScript. Cloud Computing. Web Development. Hadoop. Big Data. Amazon Web Services. Database Development. High Scalability Computing. MapReduce. Text Analytics. Computer programming. NoSQL. MongoDB. Using MongoDB in the cloud"""
12002962," ""Dnipropetrovs'k MongoDB User Group"""," ""<p><b>{name: 'MUG'. location: 'Dnepropetrovsk. Ukraine'}</b><br>  </p> <p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.84561205,0.6115634," ""Dnipropetrovs'k""", ," ""Ukraine""", Dnipropetrovsk-MongoDB-User-Group,157," ""2014-01-10T13:52:30-05:00[US/Eastern]"""," ""2015-11-21T15:00:00-05:00[US/Eastern]""",3," ""Open Source. Software Development. JavaScript. Hadoop. Big Data. Database Development. High Scalability Computing. JSON. NoSQL. nodeJS. Cross Platform Development. MongoDB. Using MongoDB in the cloud. document databases"""
12331662," ""Paderborn MongoDB User Group"""," ""<p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.90268433,0.15254177," ""Paderborn""", ," ""Germany""", Paderborn-MongoDB-User-Group,17," ""2014-01-21T07:49:03-05:00[US/Eastern]""", ,0," ""Open Source. JavaScript. Big Data. Database Development. High Scalability Computing. MapReduce. JSON. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
12331912," ""DÌ_sseldorf MongoDB User Group"""," ""<p>This group is a place for developers to learn more about MongoDB. an open source. document-oriented. nosql database. If you are facing challenges with MySQL or Postgres or Oracle and want to explore a more flexible. scalable alternative. please join us at one of our monthly sessions.</p>""",0.8943067,0.118507855," ""DÌ_sseldorf""", ," ""Germany""", Dusseldorf-MongoDB-User-Group,82," ""2014-01-21T08:00:19-05:00[US/Eastern]"""," ""2014-09-18T13:00:00-04:00[US/Eastern]""",2," ""Open Source. JavaScript. Big Data. Database Development. High Scalability Computing. MapReduce. JSON. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
12398612," ""Sevilla MongoDB User Group"""," ""<p>We are a group dedicated to increasing knowledge and awareness about MongoDB. an Open Source. document-oriented. NoSQL database. Please join us for our monthly meetings to explore this flexible and scalable alternative to traditional relational databases like MySQL. Postgres. SQL Server and Oracle.</p>""",0.6527532,-0.10437069," ""Sevilla""", ," ""Spain""", Sevilla-MongoDB-User-Group,322," ""2014-01-23T14:06:23-05:00[US/Eastern]"""," ""2015-07-30T13:00:00-04:00[US/Eastern]""",11," ""Open Source. Oracle. None. JavaScript. PostgreSQL. Web Development. Big Data. Database Development. Data Analytics. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud. Postgres. PostgreSQL and Open Source Projects"""
12398752," ""Belfast MongoDB User Group"""," ""<p>We are a group dedicated to increasing knowledge and awareness about MongoDB. an Open Source. document-oriented. NoSQL database. Please join us for our monthly meetings to explore this flexible and scalable alternative to traditional relational databases like MySQL. Postgres. SQL Server and Oracle.</p>""",0.95294976,-0.10349802," ""Belfast""", ," ""United Kingdom""", Belfast-MongoDB-User-Group,97," ""2014-01-23T14:14:57-05:00[US/Eastern]""", ,0," ""Open Source. MySQL. None. Cloud Computing. Big Data. Database Development. High Scalability Computing. MapReduce. Data Mining. NoSQL. Open Data. MongoDB. Using MongoDB in the cloud. Big Data Analytics"""
12398862," ""Casablanca MongoDB User Group"""," ""<p>We are a group dedicated to increasing knowledge and awareness about MongoDB. an Open Source. document-oriented. NoSQL database. Please join us for our monthly meetings to explore this flexible and scalable alternative to traditional relational databases like MySQL. Postgres. SQL Server and Oracle.</p>""",0.5852089,-0.13229595," ""Casablanca""", ," ""Morocco""", Casablanca-MongoDB-User-Group,756," ""2014-01-23T14:18:58-05:00[US/Eastern]""", ,0," ""Java. Open Source. None. JavaScript. Cloud Computing. Big Data. Database Development. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
12753762," ""Moscow MongoDB Meetup"""," ""<p>We are a group dedicated to increasing knowledge and awareness about MongoDB. an Open Source. document-oriented. NoSQL database. Please join us for our monthly meetings to explore this flexible and scalable alternative to traditional relational databases like MySQL. Postgres. SQL Server and Oracle.</p>""",0.97302103,0.65659285," ""Moscow""", ," ""Russia""", Moscow-MongoDB-User-Group,270," ""2014-02-06T14:47:15-05:00[US/Eastern]"""," ""2014-03-05T09:30:00-05:00[US/Eastern]""",1," ""Java. PHP. Open Source. Database Professionals. None. Internet Professionals. Web Technology. Business Strategy. Big Data. Database Development. NoSQL. MongoDB. Scalability"""
13162422," ""Cali MongoDB User Group"""," ""<p>Este grupo es un lugar para que desarrolladores aprendan mÌÁs acerca de <b>MongoDB</b> la base de datos no-relacional. open source y basada en documentos. MongoDB <b>estÌÁ cambiando la forma como los desarrolladores construyen aplicaciones</b> y tiene una comunidad que crece cada vez mÌÁs en el mundo entero. Si estas enfrentando desafÌ_os con <b>MySQL. Postgres u Oracle</b> y quieres explorar la productividad. la facilidad de uso y laåÊescalabilidad. entre otras caracterÌ_sticas Ì_nicas que MongoDB ofrece; <b>åÁÌ_nete con nosotros!</b> y vive una de nuestras sesiones mensuales. Y si tienes alguna experiencia con MongoDB para compartir. åÁHÌÁznoslo saber!. <b>åÁEstaremos encantados de conocerte!</b><br>  </p> <p><span><b>English Version:</b><br>  This group is a place for developers to learn more about the non-relational. open source. document database MongoDB. MongoDB is changing the way developers build applications and has built a thriving global community that you can join. If you are facing challenges with MySQL or Postgres or Oracle and want to explore MongoDB‰Ûªs developer productivity. ease of use and scalability. please join us at one of our monthly sessions. If you have MongoDB experience to share. let us know! We would love to have you present!</span><br>  </p>""",0.059690263,-1.3353515," ""Cali""", ," ""Colombia""", Cali-MongoDB-User-Group,176," ""2014-03-04T19:30:34-05:00[US/Eastern]"""," ""2015-10-10T11:00:00-04:00[US/Eastern]""",7," ""PHP. Open Source. Ruby. Python. Software Development. Web Development. Hadoop. Big Data. Database Development. High Scalability Computing. Computer programming. NoSQL. MongoDB. Using MongoDB in the cloud"""
13192052," ""Padova MongoDB User Group"""," ""<p>Il gruppo si rivolte a sviluppatori. responsabili IT. DevOps e tutti coloro che vogliono scoprire. discutere e condividere le proprie esperienze su MongoDB.</p> <p>MongoDB Ì¬ un database NoSQL . open source ed orientato ai documenti che offre un'alternativa flessibile. scalabili åÊe agile ai tradizionali database relazionali MySQL. Postgres o Oracle.</p> <p>L'obiettivo del gruppo Ì¬ crescere e condividere le esperienze! Cosa aspettate unitevi al gruppo!</p>""",0.792554,0.20734511," ""Padova"""," ""PD"""," ""Italy""", Padova-MongoDB-User-Group,68," ""2014-03-06T11:01:08-05:00[US/Eastern]"""," ""2014-09-30T13:00:00-04:00[US/Eastern]""",3," ""Open Source. JavaScript. Hadoop. Big Data. Database Development. High Scalability Computing. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""
13302662," ""Dallas mongoDB Meetup"""," ""<p>This is a group for those interested in learning more about the Open Source database MongoDB. All levels of experience are welcome. So whether you've been playing with MongoDB for a few months. or have built and scaled a robust MongoDB powered website. this group is for you. We will plan to meet once a month and will focus on presentations. hackathons and study sessions. We'd love to hear what you'd like to see out of the group and how you can help contribute to this growing community.</p>""",0.57229346,-1.6894788," ""Dallas"""," ""TX"""," ""USA""", Dallas-mongoDB-Meetup,891," ""2014-03-12T09:34:16-04:00[US/Eastern]"""," ""2016-09-13T19:30:00-04:00[US/Eastern]""",26," ""Open Source. JavaScript. Hadoop. Big Data. Database Development. High Scalability Computing. MapReduce. JSON. NoSQL. nodeJS. MongoDB. Using MongoDB in the cloud"""